Name,Biosynthetic_class,Structural_class,EXT_k2,EXT_k3,EXT_k4,EXT_k5,EXT_k6,EXT_k7,EXT_k8,EXT_k9,EXT_k10,MACCS_k2,MACCS_k3,MACCS_k4,MACCS_k5,MACCS_k6,MACCS_k7,MACCS_k8,MACCS_k9,MACCS_k10,PubChem_k2,PubChem_k3,PubChem_k4,PubChem_k5,PubChem_k6,PubChem_k7,PubChem_k8,PubChem_k9,PubChem_k10,Sub_k2,Sub_k3,Sub_k4,Sub_k5,Sub_k6,Sub_k7,Sub_k8,Sub_k9,Sub_k10,SubCount_k2,SubCount_k3,SubCount_k4,SubCount_k5,SubCount_k6,SubCount_k7,SubCount_k8,SubCount_k9,SubCount_k10
methyl propyl trisulfide,Others,NonAromatic_N/S,0,0,1,0,5,2,2,0,3,0,2,2,0,2,2,2,0,4,0,2,2,2,2,0,0,3,1,0,1,0,0,5,5,5,5,2,1,0,1,0,5,5,5,5,5
Methyl pyruvate,FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,0,3,1,0,1,0,0,2,2,2,2,0,1,0,1,0,5,5,5,5,5
methyl salicylate,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,7,7,7,0,2,2,0,5,5,5,5,5,1,1,0,0,5,5,5,5,5,0,2,2,2,0,3,1,0,9,1,0,3,3,3,3,3,3,3
Methyl stearate,FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,0,1,0,1,1,0,6,6,6
Methyl tetradecenoate,FADs,Aliphatics and C5 branched,1,1,3,1,0,5,5,2,2,0,1,0,4,4,4,4,4,1,0,0,3,3,1,1,1,0,9,0,2,2,2,0,3,1,0,5,0,1,0,1,1,0,7,7,7
Methyl thioacetate,Others,NonAromatic_N/S,0,0,1,0,5,2,2,0,3,0,2,2,0,2,2,2,0,4,0,2,2,2,2,0,0,3,1,0,1,0,0,2,2,2,2,0,1,0,1,0,5,5,5,5,5
methyl-2-pentenoate,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,3,0,1,0,4,4,4,4,4,1,0,0,3,3,1,1,1,0,9,0,2,2,2,0,3,1,0,5,1,0,1,0,5,5,5,5,5
"Methyl-3,4,5-trimethoxybenzoate",Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,5,5,5,5,5,1,1,0,0,5,5,5,5,5,0,2,2,2,0,3,1,0,9,1,0,3,3,3,3,3,3,3
"Methyl-3,5-dimethoxybenzoate",Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,5,5,5,5,5,1,1,0,0,5,5,5,5,5,0,2,2,2,0,3,1,0,9,1,0,3,3,3,3,3,3,3
Methyl-3-methyl-2-butenoate,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,3,0,2,2,0,2,2,2,0,4,0,0,3,3,1,1,1,0,9,0,2,2,2,0,3,1,0,5,1,0,1,0,5,5,5,5,5
Methyl-3-methyloctanoate,FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,0,1,1,0,6,6,6,6,0,1,0,4,4,4,4,1,1,1,0,1,0,0,6,2,2,2
Methyl-4-acetylcyclohex-1-ene,Others,Others,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,1,1,0,2,2,2,2,0,1,0,0,2,2,2,2,0,1,0,1,0,0,1,1,0,4
Methylethylcyclohexane,Others,Others,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,1,0,1,0,0,6,2,2,2
methylindoline,Others,Aromatic_N/S,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,4,4,4,4,4,4,0,1,0,4,4,4,4,1,1,1,0,3,3,3,3,3,3,3
methylpyrazine,Others,Aromatic_N/S,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,4,4,4,4,4,4,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
methylquinoline,Others,Aromatic_N/S,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,4,4,4,4,4,4,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
mintoxide,Terpenoids,MT,0,0,0,4,4,4,4,4,4,1,0,1,1,1,0,0,2,2,0,0,1,1,0,6,6,6,6,0,1,0,0,2,2,2,2,0,0,2,2,2,2,2,0,8,8
modhephene,Terpenoids,ST,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,1,1,0,2,2,2,2,1,0,3,3,3,1,0,8,8,0,2,2,2,2,2,0,4,1
musk ambrette,Others,Aromatic_N/S,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,4,4,4,4,4,4,0,1,0,0,5,5,5,5,2,1,0,1,0,0,1,1,0,9
Musk xylene,Others,Aromatic_N/S,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,4,4,4,4,4,4,0,1,0,0,5,5,5,5,2,1,0,1,0,0,1,1,0,9
"Muurola-4,9-diene",Terpenoids,ST,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,1,1,0,2,2,2,2,1,0,3,3,3,1,0,8,8,0,2,2,2,2,2,0,4,1
Muurolol,Terpenoids,ST,1,1,3,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,0,2,2,2,2,2,0,8,8
m-Xylene,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,0,3,3,3,1,0,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
Myrcene,Terpenoids,MT,0,0,1,0,5,2,2,0,3,1,0,3,3,3,3,3,3,3,0,0,3,3,1,1,1,0,3,1,0,3,3,3,1,0,4,4,1,0,1,0,0,6,2,2,2
Myrcene epoxide,Terpenoids,MT,0,0,0,4,4,4,4,4,4,1,0,1,1,1,0,0,2,2,0,0,1,1,0,6,6,6,6,0,1,0,0,2,2,2,2,0,1,0,1,0,0,6,2,2,2
Myrcenol,Terpenoids,MT,0,0,1,0,1,1,0,5,5,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,1,0,1,0,0,6,2,2,2
Myristic acid,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,8,8,0,1,0,2,0,1,1,1,0,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,0,1,0,1,1,0,6,6,6
myristicin,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,5,5,5,5,5,1,1,0,0,5,5,5,5,5,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
myrtanol,Terpenoids,MT,0,0,1,0,1,1,0,8,8,0,1,0,2,0,1,1,1,0,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,7,7,7,1,0,1,0,0,1,1,0,4
myrtenal,Terpenoids,MT,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,1,1,0,2,2,2,2,0,2,2,2,0,3,1,0,5,1,0,1,0,0,1,1,0,4
Myrtenol,Terpenoids,MT,1,1,3,1,0,6,6,6,6,0,1,0,2,0,1,1,1,0,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,1,0,1,0,0,1,1,0,4
myrtenyl acetate,Terpenoids,MT,0,0,0,4,4,4,4,4,4,0,1,0,2,0,1,1,1,0,0,0,1,1,0,6,6,6,6,0,1,0,4,4,4,4,1,1,0,2,2,2,2,2,0,4,1
N-(2-acetylphenyl)-formamide,Others,Aromatic_N/S,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,4,4,4,4,4,4,0,2,2,2,0,3,1,0,9,1,0,3,3,3,3,3,3,3
"N,N-diphenylformamide",Others,Aromatic_N/S,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,4,4,4,4,4,4,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
naphthalene,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,0,3,3,3,1,0,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
n-Decanal,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,0,1,0,4,4,4,4,1,1,0,1,0,1,1,0,7,7,7
n-decane,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,0,1,0,1,1,0,7,7,7
neo-allo-ocimene,Terpenoids,MT,0,0,1,0,5,2,2,0,3,0,2,2,0,2,2,2,0,4,0,0,3,3,1,1,1,0,3,1,0,3,3,3,1,0,4,4,1,0,1,0,0,6,2,2,2
neodihydrocarveol,Terpenoids,MT,0,0,1,0,1,1,0,5,5,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,1,0,1,0,0,1,1,0,4
neoisodihydrocarveol,Terpenoids,MT,0,0,1,0,1,1,0,5,5,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,1,0,1,0,0,1,1,0,4
neoisomenthol,Terpenoids,MT,0,0,1,0,1,1,0,8,8,1,0,1,1,1,0,7,7,7,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,3,3,3,1,0,1,0,0,1,1,0,4
neomenthol,Terpenoids,MT,0,0,1,0,1,1,0,8,8,1,0,1,1,1,0,7,7,7,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,3,3,3,1,0,1,0,0,1,1,0,4
neomenthyl acetate,Terpenoids,MT,0,0,0,3,3,3,3,3,1,1,0,1,1,1,0,0,8,8,0,0,1,1,0,6,6,6,6,0,1,0,4,4,4,4,1,1,0,2,2,2,2,2,0,4,1
Neophytadiene,Terpenoids,Diterpenes,0,0,1,0,1,1,0,5,5,1,0,3,3,3,3,3,3,3,0,0,1,1,0,2,2,2,2,1,0,3,3,3,1,0,4,4,0,1,0,1,1,0,6,6,6
Neral,Terpenoids,MT,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,3,3,1,1,1,0,3,0,2,2,2,0,3,1,0,5,1,0,1,0,0,6,2,2,2
Nerol,Terpenoids,MT,1,1,3,1,0,5,5,2,2,0,1,0,2,0,1,1,1,0,0,0,3,3,1,1,1,0,3,1,0,1,1,1,0,7,7,7,1,0,1,0,0,6,2,2,2
neryl acetate,Terpenoids,MT,0,0,0,4,4,4,4,4,4,0,1,0,4,4,4,4,4,1,0,0,3,3,1,1,1,0,9,0,1,0,4,4,4,4,1,1,1,0,1,0,0,6,2,2,2
neryl acetone,Terpenoids,MT,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,3,3,1,1,1,0,3,0,1,0,0,2,2,2,2,0,0,2,2,2,2,2,0,4,1
neryl formate,Terpenoids,MT,0,0,0,4,4,4,4,4,4,0,1,0,4,4,4,4,4,1,0,0,3,3,1,1,1,0,9,0,1,0,4,4,4,4,1,1,1,0,1,0,0,6,2,2,2
Neryl methyl ether,Terpenoids,MT,0,0,0,4,4,4,4,4,4,0,1,0,4,4,4,4,4,1,0,0,3,3,1,1,1,0,9,0,1,0,0,2,2,2,2,0,1,0,1,0,0,6,2,2,2
neryl phenylacetate,Terpenoids,MT,0,2,2,2,2,0,1,1,0,1,0,1,1,1,0,0,8,8,1,1,0,0,5,5,5,5,5,0,2,2,2,0,3,1,0,5,1,0,1,0,0,1,1,0,9
n-Hexane,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,1,0,1,0,0,6,2,2,2
n-Hexenol,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,3,0,2,2,0,2,2,2,0,4,0,0,3,3,1,1,1,0,3,0,1,0,0,2,2,2,2,0,1,0,1,0,5,5,5,5,5
Nitro-2-methylbutane,Others,NonAromatic_N/S,0,0,1,0,5,2,2,0,3,0,2,2,0,2,2,2,0,9,0,2,2,2,2,0,0,3,1,0,1,0,0,5,5,5,5,2,1,0,1,0,5,5,5,5,5
Nitro-2-phenylethane,Others,Aromatic_N/S,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,0,3,3,3,1,0,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
n-methyl-aniline,Others,Aromatic_N/S,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,4,4,4,4,4,4,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
N-methyl-N-phenylformamide,Others,Aromatic_N/S,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,4,4,4,4,4,4,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
nonacosane,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,0,1,0,4,4,4,4,1,0
nonacosene,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,5,5,0,1,0,2,0,6,6,6,6,0,0,3,3,1,1,1,0,3,1,0,3,3,3,1,0,4,4,0,1,0,4,4,4,4,1,0
Nonadecane,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,0,1,0,1,1,0,6,6,6
Nonadecanol,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,8,8,0,1,0,2,0,1,1,1,0,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,7,7,7,0,1,0,4,4,4,4,1,0
Nonadecene,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,5,5,0,1,0,2,0,6,6,6,6,0,0,3,3,1,1,1,0,3,1,0,3,3,3,1,0,4,4,0,1,0,1,1,0,6,6,6
nonanal,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,0,1,0,4,4,4,4,1,1,1,0,1,0,0,6,2,2,2
Nonane,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,1,0,1,0,0,6,2,2,2
nonanoic acid,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,8,8,0,1,0,2,0,1,1,1,0,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,1,0,1,0,0,6,2,2,2
Nonanol,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,8,8,0,1,0,2,0,1,1,1,0,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,7,7,7,0,1,0,1,1,0,7,7,7
nonyl acetate,FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,0,1,0,1,1,0,7,7,7
Nonylcyclohexane,Others,Others,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,0,1,0,1,1,0,7,7,7
Nootkatone,Terpenoids,ST,1,1,3,1,0,5,5,2,2,1,0,1,1,1,0,0,8,8,0,0,1,1,0,2,2,2,2,0,2,2,2,0,6,6,6,6,0,2,2,2,2,2,0,4,1
nopinone,Terpenoids,MT,0,0,1,0,5,2,2,0,9,1,0,1,1,1,0,0,8,8,0,2,2,2,2,0,0,3,1,0,1,0,0,2,2,2,2,0,1,0,1,0,0,1,1,0,4
Norpatchoulenol,Terpenoids,ST,1,1,3,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,3,3,3,1,0,8,8,0,2,2,2,2,2,0,8,8
occidentalol,Terpenoids,ST,1,1,3,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,0,2,2,2,2,2,0,4,1
o-cresol,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,5,5,5,5,5,1,1,0,0,3,3,3,1,0,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
octacosane,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,0,1,0,4,4,4,4,1,0
Octadecanal,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,0,1,0,4,4,4,4,1,1,0,1,0,1,1,0,6,6,6
Octadecane,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,0,1,0,1,1,0,6,6,6
octadecanoate,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,8,8,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,0,1,0,1,1,0,6,6,6
Octadecanol,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,8,8,0,1,0,2,0,1,1,1,0,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,7,7,7,0,1,0,1,1,0,6,6,6
Octadecene,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,5,5,0,1,0,2,0,6,6,6,6,0,0,3,3,1,1,1,0,3,1,0,3,3,3,1,0,4,4,0,1,0,1,1,0,6,6,6
Octadecenoic acid,FADs,Aliphatics and C5 branched,1,1,3,1,0,6,6,6,6,0,1,0,2,0,1,1,1,0,0,0,3,3,1,1,1,0,9,0,2,2,2,0,3,1,0,5,0,1,0,1,1,0,6,6,6
octanal,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,0,1,0,4,4,4,4,1,1,1,0,1,0,0,6,2,2,2
Octane,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,1,0,1,0,0,6,2,2,2
octanoic acid,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,8,8,0,1,0,2,0,1,1,1,0,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,1,0,1,0,0,6,2,2,2
Octanol,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,8,8,0,1,0,2,0,1,1,1,0,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,7,7,7,1,0,1,0,0,6,2,2,2
Octen-3-ol,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,5,5,0,1,0,2,0,1,1,1,0,0,0,3,3,1,1,1,0,3,1,0,1,1,1,0,3,3,3,1,0,1,0,0,6,2,2,2
Octen-3-one,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,5,5,0,1,0,2,0,6,6,6,6,0,0,3,3,1,1,1,0,3,0,2,2,2,0,6,6,6,6,1,0,1,0,0,6,2,2,2
Octen-3-yl acetate,FADs,Aliphatics and C5 branched,0,0,0,4,4,4,4,4,4,0,1,0,4,4,4,4,4,1,0,0,3,3,1,1,1,0,9,0,1,0,4,4,4,4,1,1,1,0,1,0,0,6,2,2,2
Octen-3-yl propionate,FADs,Aliphatics and C5 branched,0,0,0,4,4,4,4,4,4,0,1,0,4,4,4,4,4,1,0,0,3,3,1,1,1,0,9,0,1,0,4,4,4,4,1,1,1,0,1,0,0,6,2,2,2
Octene,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,5,5,0,1,0,2,0,6,6,6,6,0,0,3,3,1,1,1,0,3,1,0,3,3,3,1,0,4,4,1,0,1,0,0,6,2,2,2
Octyl acetate,FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,1,0,1,0,0,6,2,2,2
octyl isobutyrate,FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,1,0,1,0,0,6,2,2,2
o-cymene,Terpenoids,MT,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,0,3,3,3,1,0,1,0,3,3,3,1,0,4,4,1,0,3,3,3,3,3,3,3
o-guaiacol,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,5,5,5,5,5,1,1,0,0,5,5,5,5,5,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
o-hydroxycumene,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,5,5,5,5,5,1,1,0,0,3,3,3,1,0,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
Oleic acid,FADs,Aliphatics and C5 branched,1,1,3,1,0,6,6,6,6,0,1,0,2,0,1,1,1,0,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,0,1,0,1,1,0,6,6,6
Oleyl alcohol,FADs,Aliphatics and C5 branched,1,1,3,1,0,6,6,6,6,0,1,0,2,0,1,1,1,0,0,0,3,3,1,1,1,0,3,1,0,1,1,1,0,7,7,7,0,1,0,1,1,0,6,6,6
oplopanone,Terpenoids,ST,0,0,1,0,1,1,0,8,8,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,0,2,2,2,2,2,0,8,8
"Oxalicacid,allylundecylester",FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,0,3,3,1,1,1,0,9,0,2,2,2,0,3,1,0,5,0,1,0,1,1,0,7,7,7
"Oxidoselina-1,3,7(11)-trien-8-one",Terpenoids,ST,0,0,0,4,4,4,4,4,4,1,0,1,1,1,0,0,2,2,0,0,1,1,0,2,2,2,2,0,1,0,0,2,2,2,2,0,0,2,2,2,2,2,0,4,1
o-Xylene,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,0,3,3,3,1,0,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
"p-1,3,8-menthatriene",Terpenoids,MT,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,3,3,1,1,1,0,3,1,0,3,3,3,1,0,4,4,1,0,1,0,0,6,2,2,2
Paeonol,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,5,5,5,5,5,1,1,0,0,5,5,5,5,5,0,2,2,2,0,3,1,0,9,1,0,3,3,3,3,3,3,3
Palustrol,Terpenoids,ST,0,0,1,0,1,1,0,8,8,1,0,1,1,1,0,7,7,7,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,3,3,3,0,2,2,2,2,2,0,8,8
patchouli alcohol,Terpenoids,ST,0,0,1,0,1,1,0,8,8,1,0,1,1,1,0,7,7,7,0,2,2,2,2,0,0,8,8,1,0,3,3,3,1,0,8,8,0,2,2,2,2,2,0,8,8
p-cresol,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,5,5,5,5,5,1,1,0,0,3,3,3,1,0,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
p-Cymen-8-ol,Terpenoids,MT,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,4,1,1,0,0,3,3,3,1,0,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
p-cymen-9-ol,Terpenoids,MT,0,2,2,2,2,0,1,1,0,0,1,0,2,0,1,1,1,0,1,1,0,0,3,3,3,1,0,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
p-cymene,Terpenoids,MT,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,0,3,3,3,1,0,1,0,3,3,3,1,0,4,4,1,0,3,3,3,3,3,3,3
p-cymenene,Terpenoids,MT,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,4,1,1,0,0,3,3,3,1,0,1,0,3,3,3,1,0,4,4,1,0,3,3,3,3,3,3,3
Pent-2-en-1-ol,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,3,0,1,0,2,0,1,1,1,0,0,0,3,3,1,1,1,0,3,1,0,1,1,1,0,7,7,7,1,0,1,0,5,5,5,5,5
Pent-4-enenitrile,Others,NonAromatic_N/S,0,0,1,0,5,2,2,0,3,0,2,2,0,2,2,2,0,4,0,2,2,2,2,0,0,3,1,0,1,0,0,5,5,5,5,2,1,0,1,0,5,5,5,5,5
pentacosane,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,0,1,0,4,4,4,4,1,0
Pentacosene,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,5,5,0,1,0,2,0,6,6,6,6,0,0,3,3,1,1,1,0,3,1,0,3,3,3,1,0,4,4,0,1,0,4,4,4,4,1,0
Pentadecan-1-ol,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,8,8,0,1,0,2,0,1,1,1,0,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,7,7,7,0,1,0,1,1,0,6,6,6
Pentadecanal,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,0,1,0,4,4,4,4,1,1,0,1,0,1,1,0,7,7,7
Pentadecane,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,0,1,0,1,1,0,7,7,7
pentadecanoic acid,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,8,8,0,1,0,2,0,1,1,1,0,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,0,1,0,1,1,0,6,6,6
Pentadecene,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,5,5,0,1,0,2,0,6,6,6,6,0,0,3,3,1,1,1,0,3,1,0,3,3,3,1,0,4,4,0,1,0,1,1,0,7,7,7
pentanal,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,2,2,0,2,2,2,0,4,0,2,2,2,2,0,0,3,1,0,1,0,4,4,4,4,1,1,1,0,1,0,5,5,5,5,5
pentane,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,1,0,1,0,5,5,5,5,5
